mediSpanDrug,mediSpanDisease
medispan:C0688497,medispan:C0038325
medispan:C0688498,medispan:C0038325
medispan:C0689112,medispan:C0038325
medispan:C0689115,medispan:C0038325
medispan:C0689119,medispan:C0038325
medispan:C0690106,medispan:C0038325
medispan:C0692774,medispan:C0038325
medispan:C0693711,medispan:C0038325
medispan:C0694368,medispan:C0040028
medispan:C0694369,medispan:C0040028
medispan:C0694370,medispan:C0040028
medispan:C0542905,medispan:C0040517
medispan:C0689030,medispan:C0040517
medispan:C0690022,medispan:C0040517
medispan:C0692738,medispan:C0040517
medispan:C0693687,medispan:C0040517
medispan:C0702531,medispan:C0040517
medispan:C0702541,medispan:C0040517
medispan:C0702568,medispan:C0040517
medispan:C0689331,medispan:C0042133
medispan:C0702650,medispan:C0042133
medispan:C0692395,medispan:C0042514
medispan:C0687868,medispan:C0043202
medispan:C0693153,medispan:C0043202
medispan:C0687885,medispan:C0079584
medispan:C0690101,medispan:C0085580
medispan:C0690717,medispan:C0085580
medispan:C0690724,medispan:C0085580
medispan:C0693452,medispan:C0085580
medispan:C0693453,medispan:C0085580
medispan:C0689399,medispan:C0917801
medispan:C0689400,medispan:C0917801
medispan:C0689952,medispan:C0917801
medispan:C0689955,medispan:C0917801
medispan:C0689957,medispan:C0917801
medispan:C0689961,medispan:C0917801
medispan:C0690254,medispan:C0917801
medispan:C0690255,medispan:C0917801
medispan:C0690437,medispan:C0917801
medispan:C0690438,medispan:C0917801
medispan:C0690439,medispan:C0917801
medispan:C0690610,medispan:C0917801
medispan:C0690611,medispan:C0917801
medispan:C0690642,medispan:C0917801
medispan:C0690643,medispan:C0917801
medispan:C0690825,medispan:C0917801
medispan:C0692230,medispan:C0917801
medispan:C0692494,medispan:C0917801
medispan:C0692500,medispan:C0917801
medispan:C0692501,medispan:C0917801
medispan:C0692685,medispan:C0917801
medispan:C0692687,medispan:C0917801
medispan:C0693707,medispan:C0917801
medispan:C0774156,medispan:C0917801
medispan:C0774178,medispan:C0917801
medispan:C0774179,medispan:C0917801
medispan:C0688640,medispan:C0917801
medispan:C0688642,medispan:C0917801
medispan:C0688227,medispan:C0917801
medispan:C0688824,medispan:C0917801
medispan:C0691409,medispan:C0917801
medispan:C0687821,medispan:C1140680
medispan:C0688435,medispan:C1140680
medispan:C0688436,medispan:C1140680
medispan:C0689152,medispan:C1140680
medispan:C0689455,medispan:C1140680
medispan:C0693521,medispan:C1140680
medispan:C0355266,medispan:C1269683
medispan:C0590946,medispan:C1269683
medispan:C0687869,medispan:C1269683
medispan:C0687871,medispan:C1269683
medispan:C0687872,medispan:C1269683
medispan:C0687874,medispan:C1269683
medispan:C0687875,medispan:C1269683
medispan:C0688670,medispan:C1269683
medispan:C0688672,medispan:C1269683
medispan:C0688673,medispan:C1269683
medispan:C0688677,medispan:C1269683
medispan:C0689429,medispan:C1269683
medispan:C0689430,medispan:C1269683
medispan:C0689431,medispan:C1269683
medispan:C0689568,medispan:C1269683
medispan:C0689569,medispan:C1269683
medispan:C0689571,medispan:C1269683
medispan:C0690610,medispan:C1269683
medispan:C0690611,medispan:C1269683
medispan:C0693826,medispan:C1269683
medispan:C0703030,medispan:C1269683
medispan:C0703031,medispan:C1269683
medispan:C0703032,medispan:C1269683
medispan:C0703033,medispan:C1269683
medispan:C0693279,medispan:C1269683
medispan:C0693280,medispan:C1269683
medispan:C0688481,medispan:C1280798
medispan:C0590154,medispan:C0001125
medispan:C0715307,medispan:C0001125
medispan:C0590156,medispan:C0001125
medispan:C0773615,medispan:C0001125
medispan:C0688315,medispan:C0001126
medispan:C0688316,medispan:C0001126
medispan:C0688317,medispan:C0001126
medispan:C0688318,medispan:C0001126
medispan:C0692842,medispan:C0001126
medispan:C0352681,medispan:C0001144
medispan:C0352787,medispan:C0001144
medispan:C0358076,medispan:C0001144
medispan:C0358078,medispan:C0001144
medispan:C0358080,medispan:C0001144
medispan:C0358089,medispan:C0001144
medispan:C0358091,medispan:C0001144
medispan:C0358097,medispan:C0001144
medispan:C0358157,medispan:C0001144
medispan:C0543191,medispan:C0001144
medispan:C0687994,medispan:C0001144
medispan:C0688354,medispan:C0001144
medispan:C0688360,medispan:C0001144
medispan:C0688686,medispan:C0001144
medispan:C0688766,medispan:C0001144
medispan:C0689441,medispan:C0001144
medispan:C0689631,medispan:C0001144
medispan:C0689633,medispan:C0001144
medispan:C0690429,medispan:C0001144
medispan:C0690430,medispan:C0001144
medispan:C0690468,medispan:C0001144
medispan:C0690469,medispan:C0001144
medispan:C0690472,medispan:C0001144
medispan:C0690615,medispan:C0001144
medispan:C0691200,medispan:C0001144
medispan:C0691807,medispan:C0001144
medispan:C0692180,medispan:C0001144
medispan:C0688497,medispan:C0376358
medispan:C0688498,medispan:C0376358
medispan:C0688502,medispan:C0376358
medispan:C0688786,medispan:C0376358
medispan:C0688787,medispan:C0376358
medispan:C0688788,medispan:C0376358
medispan:C0688794,medispan:C0376358
medispan:C0688797,medispan:C0376358
medispan:C0688798,medispan:C0376358
medispan:C0688800,medispan:C0376358
medispan:C0688803,medispan:C0376358
medispan:C0688804,medispan:C0376358
medispan:C0688805,medispan:C0376358
medispan:C0688806,medispan:C0376358
medispan:C0688827,medispan:C0376358
medispan:C0688828,medispan:C0376358
medispan:C0688934,medispan:C0376358
medispan:C0689112,medispan:C0376358
medispan:C0689115,medispan:C0376358
medispan:C0689119,medispan:C0376358
medispan:C0689331,medispan:C0376358
medispan:C0689573,medispan:C0376358
medispan:C0689574,medispan:C0376358
medispan:C0689575,medispan:C0376358
medispan:C0689576,medispan:C0376358
medispan:C0689577,medispan:C0376358
medispan:C0689644,medispan:C0376358
medispan:C0690106,medispan:C0376358
medispan:C0690616,medispan:C0376358
medispan:C0690617,medispan:C0376358
medispan:C0690618,medispan:C0376358
medispan:C0690619,medispan:C0376358
medispan:C0692430,medispan:C0376358
medispan:C0692774,medispan:C0376358
medispan:C0693413,medispan:C0376358
medispan:C0693481,medispan:C0376358
medispan:C0693711,medispan:C0376358
medispan:C0702471,medispan:C0376358
medispan:C0705994,medispan:C0376358
medispan:C0707528,medispan:C0376358
medispan:C0693263,medispan:C0376358
medispan:C0688258,medispan:C0376358
medispan:C0688259,medispan:C0376358
medispan:C0689572,medispan:C0376358
medispan:C0688435,medispan:C0476089
medispan:C0688436,medispan:C0476089
medispan:C0689452,medispan:C0476089
medispan:C0692990,medispan:C0476089
medispan:C0692991,medispan:C0476089
medispan:C0692992,medispan:C0476089
medispan:C0693092,medispan:C0476089
medispan:C0693405,medispan:C0476089
medispan:C0773969,medispan:C0476089
medispan:C0773970,medispan:C0476089
medispan:C0773971,medispan:C0476089
medispan:C0353607,medispan:C0687720
medispan:C0353608,medispan:C0687720
medispan:C0542952,medispan:C0687720
medispan:C0688123,medispan:C0687720
medispan:C0688125,medispan:C0687720
medispan:C0688310,medispan:C0687720
medispan:C0688311,medispan:C0687720
medispan:C0688315,medispan:C0687720
medispan:C0688316,medispan:C0687720
medispan:C0688317,medispan:C0687720
medispan:C0688318,medispan:C0687720
medispan:C0688481,medispan:C0687720
medispan:C0692839,medispan:C0687720
medispan:C0694021,medispan:C0687720
medispan:C0694027,medispan:C0687720
medispan:C0704670,medispan:C0687720
medispan:C0704671,medispan:C0687720
medispan:C0688368,medispan:C0687720
medispan:C0692840,medispan:C0687720
medispan:C0692841,medispan:C0687720
medispan:C0693498,medispan:C0733682
medispan:C0773493,medispan:C0733682
medispan:C0688743,medispan:C0733682
medispan:C0354994,medispan:C0917801
medispan:C0355032,medispan:C0917801
medispan:C0355713,medispan:C0917801
medispan:C0358428,medispan:C0917801
medispan:C0542885,medispan:C0917801
medispan:C0688075,medispan:C0917801
medispan:C0688224,medispan:C0917801
medispan:C0688225,medispan:C0917801
medispan:C0688226,medispan:C0917801
medispan:C0688229,medispan:C0917801
medispan:C0688559,medispan:C0917801
medispan:C0688561,medispan:C0917801
medispan:C0688562,medispan:C0917801
medispan:C0688781,medispan:C0917801
medispan:C0688782,medispan:C0917801
medispan:C0688825,medispan:C0917801
medispan:C0688826,medispan:C0917801
medispan:C0688929,medispan:C0917801
medispan:C0688930,medispan:C0917801
medispan:C0689017,medispan:C0917801
medispan:C0689018,medispan:C0917801
medispan:C0689398,medispan:C0917801
medispan:C0690120,medispan:C0002880
medispan:C0690121,medispan:C0002880
medispan:C0690123,medispan:C0002880
medispan:C0690124,medispan:C0002880
medispan:C0690128,medispan:C0002880
medispan:C0690616,medispan:C0002880
medispan:C0690617,medispan:C0002880
medispan:C0690618,medispan:C0002880
medispan:C0690619,medispan:C0002880
medispan:C0692774,medispan:C0002880
medispan:C0693413,medispan:C0002880
medispan:C0693711,medispan:C0002880
medispan:C0702462,medispan:C0002880
medispan:C0705898,medispan:C0002880
medispan:C0351070,medispan:C0002880
medispan:C0688415,medispan:C0002880
medispan:C0689572,medispan:C0002880
medispan:C0689321,medispan:C0002888
medispan:C0689323,medispan:C0002888
medispan:C0689324,medispan:C0002888
medispan:C0689326,medispan:C0002888
medispan:C0691451,medispan:C0002888
medispan:C0691452,medispan:C0002888
medispan:C0692737,medispan:C0002888
medispan:C0773592,medispan:C0002888
medispan:C0773595,medispan:C0002888
medispan:C0688935,medispan:C0002888
medispan:C0357097,medispan:C0002892
medispan:C0691917,medispan:C0002892
medispan:C0692525,medispan:C0002892
medispan:C0692808,medispan:C0002892
medispan:C0773579,medispan:C0002892
medispan:C0773580,medispan:C0002892
medispan:C0773582,medispan:C0002892
medispan:C0773581,medispan:C0002892
medispan:C0354260,medispan:C0002962
medispan:C0354447,medispan:C0002962
medispan:C0354489,medispan:C0002962
medispan:C0354492,medispan:C0002962
medispan:C0354778,medispan:C0002962
medispan:C0687763,medispan:C0002962
medispan:C0687764,medispan:C0002962
medispan:C0687883,medispan:C0002962
medispan:C0687938,medispan:C0002962
medispan:C0687939,medispan:C0002962
medispan:C0687940,medispan:C0002962
medispan:C0688618,medispan:C0002962
medispan:C0688621,medispan:C0002962
medispan:C0688627,medispan:C0002962
medispan:C0689275,medispan:C0002962
medispan:C0689277,medispan:C0002962
medispan:C0689278,medispan:C0002962
medispan:C0689280,medispan:C0002962
medispan:C0689283,medispan:C0002962
medispan:C0689293,medispan:C0002962
medispan:C0689294,medispan:C0002962
medispan:C0689704,medispan:C0002962
medispan:C0689705,medispan:C0002962
medispan:C0689706,medispan:C0002962
medispan:C0689707,medispan:C0002962
medispan:C0689708,medispan:C0002962
medispan:C0689752,medispan:C0002962
medispan:C0689754,medispan:C0002962
medispan:C0689768,medispan:C0002962
medispan:C0689769,medispan:C0002962
medispan:C0689770,medispan:C0002962
medispan:C0689779,medispan:C0002962
medispan:C0689781,medispan:C0002962
medispan:C0689783,medispan:C0002962
medispan:C0690023,medispan:C0002962
medispan:C0690024,medispan:C0002962
medispan:C0690193,medispan:C0002962
medispan:C0690198,medispan:C0002962
medispan:C0690717,medispan:C0002962
medispan:C0690724,medispan:C0002962
medispan:C0692690,medispan:C0002962
medispan:C0693391,medispan:C0002962
medispan:C0693458,medispan:C0002962
medispan:C0693727,medispan:C0002962
medispan:C0702781,medispan:C0002962
medispan:C0702812,medispan:C0002962
medispan:C0708029,medispan:C0002962
medispan:C0772674,medispan:C0002962
medispan:C0354440,medispan:C0002962
medispan:C0542821,medispan:C0002962
medispan:C0688625,medispan:C0002962
medispan:C0694249,medispan:C0002962
medispan:C0694250,medispan:C0002962
medispan:C0694251,medispan:C0002962
medispan:C0732376,medispan:C0002962
medispan:C0358625,medispan:C0002962
medispan:C0689045,medispan:C0002962
medispan:C0690200,medispan:C0002962
medispan:C0702488,medispan:C0002962
medispan:C0354447,medispan:C0002963
medispan:C0687883,medispan:C0002963
medispan:C0688618,medispan:C0002963
medispan:C0688621,medispan:C0002963
medispan:C0688627,medispan:C0002963
medispan:C0689293,medispan:C0002963
medispan:C0688493,medispan:C0002171
medispan:C0688495,medispan:C0002171
medispan:C0688496,medispan:C0002171
medispan:C0688497,medispan:C0002171
medispan:C0688498,medispan:C0002171
medispan:C0688502,medispan:C0002171
medispan:C0689546,medispan:C0002171
medispan:C0690620,medispan:C0002171
medispan:C0690622,medispan:C0002171
medispan:C0690623,medispan:C0002171
medispan:C0690625,medispan:C0002171
medispan:C0690626,medispan:C0002171
medispan:C0692229,medispan:C0002171
medispan:C0693523,medispan:C0002171
medispan:C0692256,medispan:C0002171
medispan:C0687772,medispan:C0002351
medispan:C0687773,medispan:C0002351
medispan:C0356239,medispan:C0002438
medispan:C0356321,medispan:C0002438
medispan:C0688251,medispan:C0002438
medispan:C0689225,medispan:C0002438
medispan:C0689226,medispan:C0002438
medispan:C0692264,medispan:C0002438
medispan:C0692746,medispan:C0002438
medispan:C0692747,medispan:C0002438
medispan:C0693045,medispan:C0002438
medispan:C0689808,medispan:C0002453
medispan:C0356691,medispan:C0002453
medispan:C0692566,medispan:C0002736
medispan:C0702462,medispan:C0002736
medispan:C0354540,medispan:C0002792
medispan:C0356432,medispan:C0002792
medispan:C0688416,medispan:C0002792
medispan:C0688417,medispan:C0002792
medispan:C0688418,medispan:C0002792
medispan:C0688489,medispan:C0002792
medispan:C0688490,medispan:C0002792
medispan:C0688492,medispan:C0002792
medispan:C0688493,medispan:C0002792
medispan:C0688495,medispan:C0002792
medispan:C0688496,medispan:C0002792
medispan:C0688497,medispan:C0002792
medispan:C0688498,medispan:C0002792
medispan:C0688502,medispan:C0002792
medispan:C0690163,medispan:C0002792
medispan:C0690168,medispan:C0002792
medispan:C0690169,medispan:C0002792
medispan:C0691222,medispan:C0002792
medispan:C0692591,medispan:C0002792
medispan:C0692754,medispan:C0002792
medispan:C0693257,medispan:C0002792
medispan:C0693457,medispan:C0002792
medispan:C0707528,medispan:C0002792
medispan:C0354541,medispan:C0002792
medispan:C0688053,medispan:C0002792
medispan:C0688280,medispan:C0002792
medispan:C0691223,medispan:C0002792
medispan:C0692447,medispan:C0002792
medispan:C0543320,medispan:C0002871
medispan:C0688911,medispan:C0002871
medispan:C0688912,medispan:C0002871
medispan:C0688913,medispan:C0002871
medispan:C0689381,medispan:C0002871
medispan:C0689383,medispan:C0002871
medispan:C0689384,medispan:C0002871
medispan:C0689385,medispan:C0002871
medispan:C0689386,medispan:C0002871
medispan:C0689387,medispan:C0002871
medispan:C0692662,medispan:C0002871
medispan:C0692744,medispan:C0002871
medispan:C0693400,medispan:C0002871
medispan:C0693401,medispan:C0002871
medispan:C0709449,medispan:C0002871
medispan:C0709482,medispan:C0002871
medispan:C0356432,medispan:C0002879
medispan:C0356459,medispan:C0002879
medispan:C0688416,medispan:C0002879
medispan:C0688417,medispan:C0002879
medispan:C0688418,medispan:C0002879
medispan:C0688502,medispan:C0002879
medispan:C0689112,medispan:C0002879
medispan:C0689115,medispan:C0002879
medispan:C0689119,medispan:C0002879
medispan:C0707528,medispan:C0002879
medispan:C0356471,medispan:C0002880
medispan:C0356472,medispan:C0002880
medispan:C0688489,medispan:C0002880
medispan:C0688490,medispan:C0002880
medispan:C0688492,medispan:C0002880
medispan:C0688493,medispan:C0002880
medispan:C0688495,medispan:C0002880
medispan:C0688496,medispan:C0002880
medispan:C0688497,medispan:C0002880
medispan:C0688498,medispan:C0002880
medispan:C0689573,medispan:C0002880
medispan:C0689574,medispan:C0002880
medispan:C0689575,medispan:C0002880
medispan:C0689576,medispan:C0002880
medispan:C0689577,medispan:C0002880
medispan:C0690106,medispan:C0002880
medispan:C0358909,medispan:C0004030
medispan:C0688879,medispan:C0004030
medispan:C0688880,medispan:C0004030
medispan:C0693377,medispan:C0004030
medispan:C0356239,medispan:C0004610
medispan:C0687830,medispan:C0004610
medispan:C0688221,medispan:C0004610
medispan:C0688223,medispan:C0004610
medispan:C0688233,medispan:C0004610
medispan:C0688958,medispan:C0004610
medispan:C0689858,medispan:C0004610
medispan:C0689861,medispan:C0004610
medispan:C0690770,medispan:C0004610
medispan:C0692264,medispan:C0004610
medispan:C0692746,medispan:C0004610
medispan:C0692747,medispan:C0004610
medispan:C0703658,medispan:C0004610
medispan:C0706958,medispan:C0004610
medispan:C0708722,medispan:C0004610
medispan:C0687829,medispan:C0004610
medispan:C0356170,medispan:C0004610
medispan:C0690595,medispan:C0004610
medispan:C0690928,medispan:C0004610
medispan:C0690929,medispan:C0004610
medispan:C0690934,medispan:C0004610
medispan:C0704832,medispan:C0004610
medispan:C0705042,medispan:C0004610
medispan:C0356239,medispan:C0004623
medispan:C0688233,medispan:C0004623
medispan:C0688465,medispan:C0004623
medispan:C0688686,medispan:C0004623
medispan:C0688958,medispan:C0004623
medispan:C0689631,medispan:C0004623
medispan:C0689633,medispan:C0004623
medispan:C0689858,medispan:C0004623
medispan:C0689861,medispan:C0004623
medispan:C0690290,medispan:C0004623
medispan:C0690291,medispan:C0004623
medispan:C0690687,medispan:C0004623
medispan:C0690770,medispan:C0004623
medispan:C0692180,medispan:C0004623
medispan:C0692181,medispan:C0004623
medispan:C0692264,medispan:C0004623
medispan:C0692746,medispan:C0004623
medispan:C0692747,medispan:C0004623
medispan:C0693339,medispan:C0004623
medispan:C0702462,medispan:C0004623
medispan:C0708686,medispan:C0004623
medispan:C0708688,medispan:C0004623
medispan:C0708722,medispan:C0004623
