mediSpanDrug,mediSpanDisease
medispan:C0977713,medispan:C0264940
medispan:C0977714,medispan:C0264940
medispan:C0977715,medispan:C0264940
medispan:C0977735,medispan:C0264940
medispan:C0978051,medispan:C0264940
medispan:C0978243,medispan:C0264940
medispan:C0978244,medispan:C0264940
medispan:C0978384,medispan:C0264940
medispan:C0978905,medispan:C0264940
medispan:C0978907,medispan:C0264940
medispan:C0979252,medispan:C0264940
medispan:C0979316,medispan:C0264940
medispan:C0979345,medispan:C0264940
medispan:C0980492,medispan:C0264940
medispan:C0980783,medispan:C0264940
medispan:C0981134,medispan:C0264940
medispan:C0981135,medispan:C0264940
medispan:C0981136,medispan:C0264940
medispan:C0981139,medispan:C0264940
medispan:C0981140,medispan:C0264940
medispan:C0981141,medispan:C0264940
medispan:C0981324,medispan:C0264940
medispan:C0981518,medispan:C0264940
medispan:C0981793,medispan:C0264940
medispan:C0981794,medispan:C0264940
medispan:C0982822,medispan:C0264940
medispan:C0995114,medispan:C0264940
medispan:C1165101,medispan:C0264940
medispan:C1168698,medispan:C0264940
medispan:C1256243,medispan:C0264940
medispan:C1269915,medispan:C0264940
medispan:C1269916,medispan:C0264940
medispan:C1275984,medispan:C0264940
medispan:C1363117,medispan:C0264940
medispan:C1533409,medispan:C0264940
medispan:C1584930,medispan:C0264940
medispan:C1591090,medispan:C0264940
medispan:C1591500,medispan:C0264940
medispan:C1630423,medispan:C0264940
medispan:C1655503,medispan:C0264940
medispan:C1669518,medispan:C0264940
medispan:C1815885,medispan:C0264940
medispan:C1815886,medispan:C0264940
medispan:C1828641,medispan:C0264940
medispan:C1962249,medispan:C0264940
medispan:C1965620,medispan:C0264940
medispan:C1965633,medispan:C0264940
medispan:C1965689,medispan:C0264940
medispan:C1965692,medispan:C0264940
medispan:C1965879,medispan:C0264940
medispan:C1966384,medispan:C0264940
medispan:C1966850,medispan:C0264940
medispan:C1967129,medispan:C0264940
medispan:C1967677,medispan:C0264940
medispan:C2242184,medispan:C0264940
medispan:C2315046,medispan:C0264940
medispan:C2356150,medispan:C0264940
medispan:C2369907,medispan:C0264940
medispan:C2684464,medispan:C0264940
medispan:C2684483,medispan:C0264940
medispan:C2702461,medispan:C0264940
medispan:C2710120,medispan:C0264940
medispan:C2710125,medispan:C0264940
medispan:C2723112,medispan:C0264940
medispan:C2917902,medispan:C0264940
medispan:C2917905,medispan:C0264940
medispan:C2919805,medispan:C0264940
medispan:C0703164,medispan:C0264940
medispan:C0786113,medispan:C0264940
medispan:C0786114,medispan:C0264940
medispan:C0786815,medispan:C0264940
medispan:C0787057,medispan:C0264940
medispan:C0787059,medispan:C0264940
medispan:C0787062,medispan:C0264940
medispan:C0787163,medispan:C0264940
medispan:C0789428,medispan:C0264940
medispan:C0790315,medispan:C0264940
medispan:C0790324,medispan:C0264940
medispan:C0790681,medispan:C0264940
medispan:C0791587,medispan:C0264940
medispan:C0793285,medispan:C0264940
medispan:C0794229,medispan:C0264940
medispan:C0794908,medispan:C0264940
medispan:C0974605,medispan:C0264940
medispan:C0978908,medispan:C0264940
medispan:C0978909,medispan:C0264940
medispan:C0979347,medispan:C0264940
medispan:C0981137,medispan:C0264940
medispan:C0994934,medispan:C0264940
medispan:C0994935,medispan:C0264940
medispan:C1130426,medispan:C0264940
medispan:C1163891,medispan:C0264940
medispan:C1164824,medispan:C0264940
medispan:C1177624,medispan:C0264940
medispan:C1591038,medispan:C0264940
medispan:C1658228,medispan:C0264940
medispan:C1670088,medispan:C0264940
medispan:C1670779,medispan:C0264940
medispan:C1813111,medispan:C0264940
medispan:C1965626,medispan:C0264940
medispan:C1965630,medispan:C0264940
medispan:C1965645,medispan:C0264940
medispan:C1965881,medispan:C0264940
medispan:C1967656,medispan:C0264940
medispan:C2684512,medispan:C0264940
medispan:C2684514,medispan:C0264940
medispan:C2684518,medispan:C0264940
medispan:C0357483,medispan:C0266989
medispan:C0359601,medispan:C0266989
medispan:C0783598,medispan:C0266989
medispan:C0979478,medispan:C0266989
medispan:C0979479,medispan:C0266989
medispan:C0973841,medispan:C0266989
medispan:C0353587,medispan:C0268029
medispan:C0353588,medispan:C0268029
medispan:C0353589,medispan:C0268029
medispan:C0355494,medispan:C0268029
medispan:C0355523,medispan:C0268029
medispan:C0499011,medispan:C0268029
medispan:C0590559,medispan:C0268029
medispan:C0592857,medispan:C0268029
medispan:C0594395,medispan:C0268029
medispan:C0689137,medispan:C0268029
medispan:C0689139,medispan:C0268029
medispan:C0689141,medispan:C0268029
medispan:C0689144,medispan:C0268029
medispan:C0689659,medispan:C0268029
medispan:C0689665,medispan:C0268029
medispan:C0689669,medispan:C0268029
medispan:C0689676,medispan:C0268029
medispan:C0689679,medispan:C0268029
medispan:C0690835,medispan:C0268029
medispan:C0690836,medispan:C0268029
medispan:C0690837,medispan:C0268029
medispan:C0690838,medispan:C0268029
medispan:C0693094,medispan:C0268029
medispan:C0693421,medispan:C0268029
medispan:C0693701,medispan:C0268029
medispan:C0693702,medispan:C0268029
medispan:C0708427,medispan:C0268029
medispan:C0778051,medispan:C0268029
medispan:C0791056,medispan:C0268029
medispan:C0791057,medispan:C0268029
medispan:C0791058,medispan:C0268029
medispan:C0791059,medispan:C0268029
medispan:C0791060,medispan:C0268029
medispan:C0792020,medispan:C0268029
medispan:C0793164,medispan:C0268029
medispan:C0793848,medispan:C0268029
medispan:C0938061,medispan:C0268029
medispan:C0977657,medispan:C0268029
medispan:C0978727,medispan:C0268029
medispan:C0978732,medispan:C0268029
medispan:C0978745,medispan:C0268029
medispan:C0978746,medispan:C0268029
medispan:C0982806,medispan:C0268029
medispan:C1177973,medispan:C0268029
medispan:C1340955,medispan:C0268029
medispan:C1344555,medispan:C0268029
medispan:C1356742,medispan:C0268029
medispan:C1533407,medispan:C0268029
medispan:C1533465,medispan:C0268029
medispan:C1533466,medispan:C0268029
medispan:C1533467,medispan:C0268029
medispan:C1572305,medispan:C0268029
medispan:C1572366,medispan:C0268029
medispan:C2370752,medispan:C0268029
medispan:C2370756,medispan:C0268029
medispan:C2682288,medispan:C0268029
medispan:C2682290,medispan:C0268029
medispan:C2682291,medispan:C0268029
medispan:C2682411,medispan:C0268029
medispan:C2682751,medispan:C0268029
medispan:C2682752,medispan:C0268029
medispan:C2703045,medispan:C0268029
medispan:C2731679,medispan:C0268029
medispan:C2731690,medispan:C0268029
medispan:C2731691,medispan:C0268029
medispan:C2731693,medispan:C0268029
medispan:C2731694,medispan:C0268029
medispan:C2731695,medispan:C0268029
medispan:C2731696,medispan:C0268029
medispan:C2731697,medispan:C0268029
medispan:C2740064,medispan:C0268029
medispan:C2740072,medispan:C0268029
medispan:C2740096,medispan:C0268029
medispan:C2740100,medispan:C0268029
medispan:C2746504,medispan:C0268029
medispan:C2746509,medispan:C0268029
medispan:C2746514,medispan:C0268029
medispan:C0355015,medispan:C0270541
medispan:C0591006,medispan:C0270541
medispan:C0690437,medispan:C0270541
medispan:C0690438,medispan:C0270541
medispan:C0690439,medispan:C0270541
medispan:C0690642,medispan:C0270541
medispan:C0690643,medispan:C0270541
medispan:C0692685,medispan:C0270541
medispan:C0692691,medispan:C0270541
medispan:C0693721,medispan:C0270541
medispan:C0981166,medispan:C0270541
medispan:C0981167,medispan:C0270541
medispan:C1576507,medispan:C0270541
medispan:C0791027,medispan:C0270541
medispan:C0791753,medispan:C0270541
medispan:C0981763,medispan:C0270541
medispan:C0542905,medispan:C0270729
medispan:C0688618,medispan:C0270729
medispan:C0688621,medispan:C0270729
medispan:C0688627,medispan:C0270729
medispan:C0688916,medispan:C0270729
medispan:C0688918,medispan:C0270729
medispan:C0689030,medispan:C0270729
medispan:C0689293,medispan:C0270729
medispan:C0689294,medispan:C0270729
medispan:C0690527,medispan:C0270729
medispan:C0690529,medispan:C0270729
medispan:C0690530,medispan:C0270729
medispan:C0690531,medispan:C0270729
medispan:C0690532,medispan:C0270729
medispan:C0690534,medispan:C0270729
medispan:C0692738,medispan:C0270729
medispan:C0693391,medispan:C0270729
medispan:C0706477,medispan:C0270729
medispan:C0780985,medispan:C0270729
medispan:C0787042,medispan:C0270729
medispan:C0791816,medispan:C0270729
medispan:C0976984,medispan:C0270729
medispan:C0977343,medispan:C0270729
medispan:C0977344,medispan:C0270729
medispan:C0977345,medispan:C0270729
medispan:C0977346,medispan:C0270729
medispan:C0980669,medispan:C0270729
medispan:C0980670,medispan:C0270729
medispan:C0980671,medispan:C0270729
medispan:C0980674,medispan:C0270729
medispan:C0980675,medispan:C0270729
medispan:C0981498,medispan:C0270729
medispan:C0981499,medispan:C0270729
medispan:C1304696,medispan:C0270729
medispan:C1322120,medispan:C0270729
medispan:C0785935,medispan:C0428519
medispan:C0787367,medispan:C0428519
medispan:C0791114,medispan:C0428519
medispan:C0791720,medispan:C0428519
medispan:C0792403,medispan:C0428519
medispan:C0872848,medispan:C0428519
medispan:C0976808,medispan:C0428519
medispan:C0977095,medispan:C0428519
medispan:C0979055,medispan:C0428519
medispan:C0979160,medispan:C0428519
medispan:C0981634,medispan:C0428519
medispan:C0982725,medispan:C0428519
medispan:C1302929,medispan:C0428519
medispan:C1302944,medispan:C0428519
medispan:C1359783,medispan:C0428519
medispan:C1584772,medispan:C0428519
medispan:C1584773,medispan:C0428519
medispan:C1815664,medispan:C0428519
medispan:C1877740,medispan:C0428519
medispan:C1877741,medispan:C0428519
medispan:C1948371,medispan:C0428519
medispan:C1949338,medispan:C0428519
medispan:C1968088,medispan:C0428519
medispan:C1968089,medispan:C0428519
medispan:C1968097,medispan:C0428519
medispan:C1968100,medispan:C0428519
medispan:C1968279,medispan:C0428519
medispan:C1968287,medispan:C0428519
medispan:C1968296,medispan:C0428519
medispan:C1968297,medispan:C0428519
medispan:C1968354,medispan:C0428519
medispan:C1968355,medispan:C0428519
medispan:C1968373,medispan:C0428519
medispan:C1968384,medispan:C0428519
medispan:C1968393,medispan:C0428519
medispan:C1968423,medispan:C0428519
medispan:C1968424,medispan:C0428519
medispan:C1968425,medispan:C0428519
medispan:C1968426,medispan:C0428519
medispan:C1968429,medispan:C0428519
medispan:C1968430,medispan:C0428519
medispan:C1968431,medispan:C0428519
medispan:C1968432,medispan:C0428519
medispan:C1968460,medispan:C0428519
medispan:C1995162,medispan:C0428519
medispan:C1995163,medispan:C0428519
medispan:C1995165,medispan:C0428519
medispan:C1995451,medispan:C0428519
medispan:C1995497,medispan:C0428519
medispan:C1995600,medispan:C0428519
medispan:C1995682,medispan:C0428519
medispan:C1996438,medispan:C0428519
medispan:C2242038,medispan:C0428519
medispan:C2366435,medispan:C0428519
medispan:C2366553,medispan:C0428519
medispan:C0356691,medispan:C0428519
medispan:C0790381,medispan:C0428519
medispan:C0790954,medispan:C0428519
medispan:C0792299,medispan:C0428519
medispan:C0872725,medispan:C0428519
medispan:C0976814,medispan:C0428519
medispan:C0978471,medispan:C0428519
medispan:C0982796,medispan:C0428519
medispan:C1968300,medispan:C0428519
medispan:C1968309,medispan:C0428519
medispan:C1968383,medispan:C0428519
medispan:C1968427,medispan:C0428519
medispan:C1995164,medispan:C0428519
medispan:C1995166,medispan:C0428519
medispan:C2241910,medispan:C0428519
medispan:C2242301,medispan:C0428519
medispan:C0353587,medispan:C0436596
medispan:C0353588,medispan:C0436596
medispan:C0353589,medispan:C0436596
medispan:C0355494,medispan:C0436596
medispan:C0355523,medispan:C0436596
medispan:C0590559,medispan:C0436596
medispan:C0592857,medispan:C0436596
medispan:C0689659,medispan:C0436596
medispan:C0689665,medispan:C0436596
medispan:C0689669,medispan:C0436596
medispan:C0689676,medispan:C0436596
medispan:C0689679,medispan:C0436596
medispan:C0690427,medispan:C0436596
medispan:C0691039,medispan:C0436596
medispan:C0693094,medispan:C0436596
medispan:C0693421,medispan:C0436596
medispan:C0693701,medispan:C0436596
medispan:C0693702,medispan:C0436596
medispan:C0708427,medispan:C0436596
medispan:C0778051,medispan:C0436596
medispan:C0778846,medispan:C0436596
medispan:C0785533,medispan:C0436596
medispan:C0786091,medispan:C0436596
medispan:C0786092,medispan:C0436596
medispan:C0786093,medispan:C0436596
medispan:C0786097,medispan:C0436596
medispan:C0787990,medispan:C0436596
medispan:C0787992,medispan:C0436596
medispan:C0787993,medispan:C0436596
medispan:C1576507,medispan:C0422878
medispan:C1588230,medispan:C0422878
medispan:C1588267,medispan:C0422878
medispan:C1617004,medispan:C0422878
medispan:C1622986,medispan:C0422878
medispan:C1629879,medispan:C0422878
medispan:C1669130,medispan:C0422878
medispan:C1703735,medispan:C0422878
medispan:C1813017,medispan:C0422878
medispan:C1813175,medispan:C0422878
medispan:C1878050,medispan:C0422878
medispan:C2343194,medispan:C0422878
medispan:C2609583,medispan:C0422878
medispan:C2609585,medispan:C0422878
medispan:C2719311,medispan:C0422878
medispan:C2719318,medispan:C0422878
medispan:C2719323,medispan:C0422878
medispan:C2722341,medispan:C0422878
medispan:C2722344,medispan:C0422878
medispan:C2722346,medispan:C0422878
medispan:C2731298,medispan:C0422878
medispan:C2731777,medispan:C0422878
medispan:C2920421,medispan:C0422878
medispan:C2920422,medispan:C0422878
medispan:C0688640,medispan:C0422878
medispan:C0688642,medispan:C0422878
medispan:C0689986,medispan:C0422878
medispan:C0691712,medispan:C0422878
medispan:C0691713,medispan:C0422878
medispan:C0692877,medispan:C0422878
medispan:C0693095,medispan:C0422878
medispan:C0693096,medispan:C0422878
medispan:C0693700,medispan:C0422878
medispan:C0774559,medispan:C0422878
medispan:C0778330,medispan:C0422878
medispan:C0783377,medispan:C0422878
medispan:C0783516,medispan:C0422878
medispan:C0783517,medispan:C0422878
medispan:C0783521,medispan:C0422878
medispan:C0783522,medispan:C0422878
medispan:C0785534,medispan:C0422878
medispan:C0785965,medispan:C0422878
medispan:C0787093,medispan:C0422878
medispan:C0787297,medispan:C0422878
medispan:C0788086,medispan:C0422878
medispan:C0789008,medispan:C0422878
medispan:C0789448,medispan:C0422878
medispan:C0789812,medispan:C0422878
medispan:C0789814,medispan:C0422878
medispan:C0790263,medispan:C0422878
medispan:C0790738,medispan:C0422878
medispan:C0790828,medispan:C0422878
medispan:C0790829,medispan:C0422878
medispan:C0791027,medispan:C0422878
medispan:C0791055,medispan:C0422878
medispan:C0791056,medispan:C0422878
medispan:C0791057,medispan:C0422878
medispan:C0791058,medispan:C0422878
medispan:C0791059,medispan:C0422878
medispan:C0791060,medispan:C0422878
medispan:C0791159,medispan:C0422878
medispan:C0791390,medispan:C0422878
medispan:C0791753,medispan:C0422878
medispan:C0792020,medispan:C0422878
medispan:C0792758,medispan:C0422878
medispan:C0792763,medispan:C0422878
medispan:C0792765,medispan:C0422878
medispan:C0793310,medispan:C0422878
medispan:C0794857,medispan:C0422878
medispan:C0874610,medispan:C0422878
medispan:C0874611,medispan:C0422878
medispan:C0974810,medispan:C0422878
medispan:C0975744,medispan:C0422878
medispan:C0976441,medispan:C0422878
medispan:C0976442,medispan:C0422878
medispan:C0976992,medispan:C0422878
medispan:C0978727,medispan:C0422878
medispan:C0978732,medispan:C0422878
medispan:C0978745,medispan:C0422878
medispan:C0978746,medispan:C0422878
medispan:C0979727,medispan:C0422878
medispan:C0979728,medispan:C0422878
medispan:C0979729,medispan:C0422878
medispan:C0979730,medispan:C0422878
medispan:C0981407,medispan:C0422878
medispan:C0981440,medispan:C0422878
medispan:C0981763,medispan:C0422878
medispan:C0982806,medispan:C0422878
medispan:C0994481,medispan:C0422878
medispan:C0994482,medispan:C0422878
medispan:C0994491,medispan:C0422878
medispan:C1168752,medispan:C0422878
medispan:C1177973,medispan:C0422878
medispan:C1329193,medispan:C0422878
medispan:C1509239,medispan:C0422878
medispan:C1509829,medispan:C0422878
medispan:C1572305,medispan:C0422878
medispan:C1572366,medispan:C0422878
medispan:C1617240,medispan:C0422878
medispan:C1618266,medispan:C0422878
medispan:C1638362,medispan:C0422878
medispan:C1702861,medispan:C0422878
medispan:C1703353,medispan:C0422878
medispan:C1703741,medispan:C0422878
medispan:C1703754,medispan:C0422878
medispan:C1711762,medispan:C0422878
medispan:C1996451,medispan:C0422878
medispan:C2370752,medispan:C0422878
medispan:C2370756,medispan:C0422878
medispan:C2682288,medispan:C0422878
medispan:C2682290,medispan:C0422878
medispan:C2682291,medispan:C0422878
medispan:C2682616,medispan:C0422878
medispan:C2682751,medispan:C0422878
medispan:C2682752,medispan:C0422878
medispan:C2731679,medispan:C0422878
medispan:C2731690,medispan:C0422878
medispan:C2731691,medispan:C0422878
medispan:C2731693,medispan:C0422878
medispan:C2731694,medispan:C0422878
medispan:C2731695,medispan:C0422878
medispan:C2731696,medispan:C0422878
medispan:C2731697,medispan:C0422878
medispan:C2912243,medispan:C0422878
medispan:C0359198,medispan:C0424482
medispan:C0543060,medispan:C0424482
medispan:C0691422,medispan:C0424482
medispan:C0691423,medispan:C0424482
medispan:C0691424,medispan:C0424482
medispan:C0691426,medispan:C0424482
medispan:C0691427,medispan:C0424482
medispan:C0691431,medispan:C0424482
medispan:C0691433,medispan:C0424482
medispan:C0691439,medispan:C0424482
medispan:C0691726,medispan:C0424482
medispan:C0691727,medispan:C0424482
medispan:C0692516,medispan:C0424482
medispan:C0694041,medispan:C0424482
medispan:C0704144,medispan:C0424482
medispan:C0773175,medispan:C0424482
medispan:C0778568,medispan:C0424482
medispan:C0781137,medispan:C0424482
medispan:C0781249,medispan:C0424482
medispan:C0785562,medispan:C0424482
medispan:C0786273,medispan:C0424482
medispan:C0789283,medispan:C0424482
medispan:C0792658,medispan:C0424482
medispan:C0793160,medispan:C0424482
medispan:C0873378,medispan:C0424482
medispan:C0873653,medispan:C0424482
medispan:C0873671,medispan:C0424482
medispan:C0874437,medispan:C0424482
medispan:C0938282,medispan:C0424482
medispan:C0938366,medispan:C0424482
medispan:C0938487,medispan:C0424482
medispan:C0938657,medispan:C0424482
medispan:C0976890,medispan:C0424482
medispan:C0976901,medispan:C0424482
medispan:C0976903,medispan:C0424482
medispan:C0976907,medispan:C0424482
medispan:C0976908,medispan:C0424482
medispan:C0976909,medispan:C0424482
medispan:C0976910,medispan:C0424482
medispan:C0977930,medispan:C0424482
medispan:C1168704,medispan:C0424482
medispan:C1359255,medispan:C0424482
medispan:C1509522,medispan:C0424482
medispan:C1612954,medispan:C0424482
medispan:C1614225,medispan:C0424482
medispan:C1711790,medispan:C0424482
medispan:C1876532,medispan:C0424482
medispan:C1948503,medispan:C0424482
medispan:C1964301,medispan:C0424482
medispan:C1965586,medispan:C0424482
medispan:C1966307,medispan:C0424482
medispan:C2710145,medispan:C0424482
medispan:C0542661,medispan:C0424482
medispan:C0691420,medispan:C0424482
medispan:C0691430,medispan:C0424482
medispan:C0691442,medispan:C0424482
medispan:C0691728,medispan:C0424482
medispan:C0691729,medispan:C0424482
medispan:C0691730,medispan:C0424482
medispan:C0692070,medispan:C0424482
medispan:C0693891,medispan:C0424482
medispan:C0694061,medispan:C0424482
medispan:C0704310,medispan:C0424482
medispan:C0704319,medispan:C0424482
medispan:C0713054,medispan:C0424482
medispan:C0778060,medispan:C0424482
medispan:C0784246,medispan:C0424482
medispan:C0784247,medispan:C0424482
medispan:C0784248,medispan:C0424482
medispan:C0784249,medispan:C0424482
medispan:C0784250,medispan:C0424482
medispan:C0784251,medispan:C0424482
medispan:C0784252,medispan:C0424482
medispan:C0784253,medispan:C0424482
medispan:C0784254,medispan:C0424482
medispan:C0784259,medispan:C0424482
medispan:C0784262,medispan:C0424482
medispan:C0784263,medispan:C0424482
medispan:C0784264,medispan:C0424482
medispan:C0784265,medispan:C0424482
medispan:C0784285,medispan:C0424482
medispan:C0785587,medispan:C0424482
medispan:C0785603,medispan:C0424482
medispan:C0785746,medispan:C0424482
medispan:C0786268,medispan:C0424482
medispan:C0786269,medispan:C0424482
medispan:C0786270,medispan:C0424482
medispan:C0786271,medispan:C0424482
medispan:C0786272,medispan:C0424482
medispan:C0786275,medispan:C0424482
medispan:C0786276,medispan:C0424482
medispan:C0786277,medispan:C0424482
medispan:C0786279,medispan:C0424482
medispan:C0786280,medispan:C0424482
medispan:C0786281,medispan:C0424482
medispan:C0786282,medispan:C0424482
medispan:C0786419,medispan:C0424482
medispan:C0786811,medispan:C0424482
medispan:C0787150,medispan:C0424482
medispan:C0787152,medispan:C0424482
medispan:C0787568,medispan:C0424482
medispan:C0787569,medispan:C0424482
medispan:C0787571,medispan:C0424482
medispan:C0787572,medispan:C0424482
medispan:C0788893,medispan:C0424482
medispan:C0788894,medispan:C0424482
medispan:C0789778,medispan:C0424482
medispan:C0789867,medispan:C0424482
medispan:C0790490,medispan:C0424482
medispan:C0790818,medispan:C0424482
medispan:C0791128,medispan:C0424482
medispan:C0792202,medispan:C0424482
medispan:C0792836,medispan:C0424482
medispan:C0793331,medispan:C0424482
medispan:C0793530,medispan:C0424482
medispan:C0793847,medispan:C0424482
medispan:C0794050,medispan:C0424482
medispan:C0794051,medispan:C0424482
medispan:C0794100,medispan:C0424482
medispan:C0794388,medispan:C0424482
medispan:C0794844,medispan:C0424482
medispan:C0795204,medispan:C0424482
medispan:C0795240,medispan:C0424482
medispan:C0795409,medispan:C0424482
medispan:C0873669,medispan:C0424482
medispan:C0938048,medispan:C0424482
medispan:C0974581,medispan:C0424482
medispan:C0976892,medispan:C0424482
medispan:C0976897,medispan:C0424482
medispan:C0976906,medispan:C0424482
medispan:C0976914,medispan:C0424482
medispan:C1168730,medispan:C0424482
medispan:C1177131,medispan:C0424482
medispan:C1177852,medispan:C0424482
medispan:C1339855,medispan:C0424482
medispan:C1341567,medispan:C0424482
medispan:C1351774,medispan:C0424482
medispan:C1355020,medispan:C0424482
medispan:C1359252,medispan:C0424482
medispan:C1359254,medispan:C0424482
medispan:C1359316,medispan:C0424482
medispan:C1359516,medispan:C0424482
medispan:C1361004,medispan:C0424482
medispan:C1613657,medispan:C0424482
medispan:C1614059,medispan:C0424482
medispan:C1633713,medispan:C0424482
medispan:C1711792,medispan:C0424482
medispan:C1711873,medispan:C0424482
medispan:C1712078,medispan:C0424482
medispan:C1967307,medispan:C0424482
medispan:C2345397,medispan:C0424482
medispan:C2684485,medispan:C0424482
medispan:C2718673,medispan:C0424482
medispan:C2726918,medispan:C0424482
medispan:C0355708,medispan:C0424491
medispan:C0357438,medispan:C0424491
medispan:C0357439,medispan:C0424491
medispan:C0542955,medispan:C0424491
medispan:C0594380,medispan:C0424491
medispan:C0594381,medispan:C0424491
medispan:C0594382,medispan:C0424491
medispan:C0689306,medispan:C0424491
medispan:C0689307,medispan:C0424491
medispan:C0689308,medispan:C0424491
medispan:C0689451,medispan:C0424491
medispan:C0690705,medispan:C0424491
medispan:C0692502,medispan:C0424491
medispan:C0692740,medispan:C0424491
medispan:C0692961,medispan:C0424491
medispan:C0693090,medispan:C0424491
medispan:C0693317,medispan:C0424491
medispan:C0693521,medispan:C0424491
medispan:C0778073,medispan:C0424491
medispan:C0780666,medispan:C0424491
medispan:C0787962,medispan:C0424491
medispan:C0788679,medispan:C0424491
medispan:C0791056,medispan:C0475149
medispan:C0791057,medispan:C0475149
medispan:C0791058,medispan:C0475149
medispan:C0791059,medispan:C0475149
medispan:C0791060,medispan:C0475149
medispan:C0792020,medispan:C0475149
medispan:C0793164,medispan:C0475149
medispan:C0938061,medispan:C0475149
medispan:C0977570,medispan:C0475149
medispan:C0977657,medispan:C0475149
medispan:C0978727,medispan:C0475149
medispan:C0978732,medispan:C0475149
medispan:C0978745,medispan:C0475149
medispan:C0978746,medispan:C0475149
medispan:C0980472,medispan:C0475149
medispan:C0982806,medispan:C0475149
medispan:C1177794,medispan:C0475149
medispan:C1177973,medispan:C0475149
medispan:C1340955,medispan:C0475149
medispan:C1344555,medispan:C0475149
medispan:C1533405,medispan:C0475149
medispan:C1533407,medispan:C0475149
medispan:C1533459,medispan:C0475149
medispan:C1533465,medispan:C0475149
medispan:C1533466,medispan:C0475149
medispan:C1533467,medispan:C0475149
medispan:C1572305,medispan:C0475149
medispan:C1572366,medispan:C0475149
medispan:C1588396,medispan:C0475149
medispan:C1602705,medispan:C0475149
medispan:C1612868,medispan:C0475149
medispan:C1645688,medispan:C0475149
medispan:C1699034,medispan:C0475149
medispan:C1813008,medispan:C0475149
medispan:C1813009,medispan:C0475149
medispan:C2370752,medispan:C0475149
medispan:C2370756,medispan:C0475149
medispan:C2682288,medispan:C0475149
medispan:C2682290,medispan:C0475149
medispan:C2682291,medispan:C0475149
medispan:C2682411,medispan:C0475149
medispan:C2682751,medispan:C0475149
medispan:C2682752,medispan:C0475149
medispan:C2703045,medispan:C0475149
medispan:C2724221,medispan:C0475149
medispan:C2731679,medispan:C0475149
medispan:C2731690,medispan:C0475149
medispan:C2731691,medispan:C0475149
medispan:C2731693,medispan:C0475149
medispan:C2731694,medispan:C0475149
medispan:C2731695,medispan:C0475149
medispan:C2731696,medispan:C0475149
medispan:C2731697,medispan:C0475149
medispan:C2740064,medispan:C0475149
medispan:C2740072,medispan:C0475149
medispan:C2740096,medispan:C0475149
medispan:C2740100,medispan:C0475149
medispan:C2746504,medispan:C0475149
medispan:C2746509,medispan:C0475149
medispan:C2746514,medispan:C0475149
medispan:C0353587,medispan:C0476288
medispan:C0353588,medispan:C0476288
medispan:C0353589,medispan:C0476288
medispan:C0355494,medispan:C0476288
medispan:C0355523,medispan:C0476288
medispan:C0590559,medispan:C0476288
medispan:C0592857,medispan:C0476288
medispan:C0594395,medispan:C0476288
medispan:C0689137,medispan:C0476288
medispan:C0689139,medispan:C0476288
medispan:C0689141,medispan:C0476288
medispan:C0689144,medispan:C0476288
medispan:C0689442,medispan:C0476288
medispan:C0689443,medispan:C0476288
medispan:C0689659,medispan:C0476288
medispan:C0689665,medispan:C0476288
medispan:C0689669,medispan:C0476288
medispan:C0689676,medispan:C0476288
medispan:C0689679,medispan:C0476288
medispan:C0693094,medispan:C0476288
medispan:C0693421,medispan:C0476288
medispan:C0693701,medispan:C0476288
medispan:C0693702,medispan:C0476288
medispan:C0708427,medispan:C0476288
medispan:C0778051,medispan:C0476288
medispan:C0778846,medispan:C0476288
medispan:C0785533,medispan:C0476288
medispan:C0786091,medispan:C0476288
medispan:C0786092,medispan:C0476288
medispan:C0786093,medispan:C0476288
medispan:C0786097,medispan:C0476288
medispan:C0787990,medispan:C0476288
medispan:C0787992,medispan:C0476288
medispan:C0787993,medispan:C0476288
medispan:C0789614,medispan:C0476288
medispan:C0789615,medispan:C0476288
medispan:C0789616,medispan:C0476288
medispan:C0789703,medispan:C0476288
medispan:C0789813,medispan:C0476288
medispan:C0790234,medispan:C0476288
medispan:C0793164,medispan:C0476288
medispan:C0938061,medispan:C0476288
medispan:C0977570,medispan:C0476288
medispan:C0977657,medispan:C0476288
medispan:C0978727,medispan:C0476288
medispan:C0978732,medispan:C0476288
medispan:C0978745,medispan:C0476288
medispan:C0978746,medispan:C0476288
medispan:C0982806,medispan:C0476288
medispan:C1177794,medispan:C0476288
medispan:C1177973,medispan:C0476288
medispan:C1340955,medispan:C0476288
medispan:C1344555,medispan:C0476288
medispan:C1533405,medispan:C0476288
medispan:C1533407,medispan:C0476288
medispan:C1533459,medispan:C0476288
medispan:C1533465,medispan:C0476288
medispan:C1533466,medispan:C0476288
medispan:C1533467,medispan:C0476288
medispan:C1572305,medispan:C0476288
medispan:C1572366,medispan:C0476288
medispan:C1588396,medispan:C0476288
medispan:C1602705,medispan:C0476288
medispan:C1612868,medispan:C0476288
medispan:C1645688,medispan:C0476288
medispan:C1699034,medispan:C0476288
medispan:C1813008,medispan:C0476288
medispan:C1813009,medispan:C0476288
medispan:C2370752,medispan:C0476288
medispan:C2370756,medispan:C0476288
medispan:C2682288,medispan:C0476288
medispan:C2682290,medispan:C0476288
medispan:C2682291,medispan:C0476288
medispan:C2682411,medispan:C0476288
medispan:C2682751,medispan:C0476288
